content,cleaned_text,score,sentiment
Permainan bagus tapi kadang kadang ngelek pas lagi main padahal jaringanya bagus tolong perbaiki lagi ya,main bagus kadang kadang ngelek pas main jaringanya bagus tolong baik,3,neutral
KOK GAK BISA GANTI AKUN SIH,gak ganti akun sih,1,negative
Game nya enk,game nya enk,5,positive
Game ini tak asik masa sinyal kta hilang main kurang skor Game tak guna asal main kurang aja skor,game asik sinyal kta hilang main skor game main aja skor,1,negative
"kenapa tidak bisa mode offline lagi,harap di perbaiki",mode offline lagiharap baik,3,neutral
aku kasih bintang 5,kasih bintang,5,positive
DNS aman kah?,dns aman kah,3,neutral
game sangat bagus,game bagus,5,positive
Kasih tim yang bener lah moonton kena dark system Mulu mohon perbaikannya,kasih tim bener moonton kena dark system mulu mohon baik,1,negative
"Moonton anj,player solo selalu di rugiin ,ga niat bikin sistem gausa kerja gblk,sistem benerin anj",moonton anjplayer solo rugiin niat bikin sistem gausa kerja gblksistem benerin anj,1,negative
Tolong hapus data ml ku dong aku mau mengulang dari awal,tolong hapus data ulang,5,positive
monton masa gua di mute 2 Minggu sih lu waras ga,monton gua mute minggu sih waras,1,negative
Saya laporkan gemes ini jika masih ada DRUC SISTEM,lapor gemes druc sistem,1,negative
Gem ini bagus tapi selalu dark sistem kapan dihilangkan maaf kalo ada perkataan kasar 🙏,gem bagus dark sistem hilang maaf kalo kata kasar,3,neutral
game GK jls gw GK ngomong apa apa di in game malah turun kredit score lu bisa GK sih buat game GK jls banget,game jls ngomong game turun kredit score sih game jls banget,1,negative
"Gimana mau mitik, Tim nya ajah kaya bocah baru maen ml",gimana mitik tim nya ajah kaya bocah maen,1,negative
Bad,bad,1,negative
Musuhnya jago banget tapi tim nya GK bisa main,musuh jago banget tim nya main,1,negative
game yg sangat bagus dan menarik,game bagus tarik,5,positive
Gamenuya bagus,gamenuya bagus,5,positive
"Tolong ban permanent player dengan nick name : mebb97 flag thailand, orang itu ngtrol pke retri,",tolong ban permanent player nick name mebb flag thailand orang ngtrol pke retri,1,negative
Bagus banget,bagus banget,5,positive
"Gamenya sangat bagus,saya menyukainya",gamenya bagussaya suka,5,positive
Permainannya sangat bagus,main bagus,5,positive
game dah bagus tapi ada kerusakan pada akun saya ya itu tidak bisa menambah kan teman ke akun saya padahal teman di akun saya baru 9 tapi tidak bisa tambah lagi jadi aku kasi bintang 3 dulu ya itu saja sih,game dah bagus rusa akun tambah teman akun teman akun kasi bintang sih,3,neutral
gamenya seru dan mudah dipahami pemula sangat bagus game nya😍,gamenya seru mudah paham mula bagus game nya,5,positive
Montonn anjink biadap binatang sistem mu parah bikin males main..,montonn anjink biadap binatang sistem parah bikin males main,1,negative
Elu yg pada bilang ini lagging itu bener tapi jangan semua itu gara gara jaringan mungkin ram lo juga bermasalah jaringan gw bolt biasa aja cuma ram gw 1 jadinya crash keluar keluar melulu,elu bilang lagging bener gara gara jaring ram masalah jaring bolt aja ram crash melulu,5,positive
Game goblok,game goblok,1,negative
Gem jelek gem samapah yang maen nya pada tolol asu babi asu publik kntl anj gem samapah jangan download gem samapah ini🖕ml anj moonton berantem yo gua gak takut ama elo,gem jelek gem samapah maen nya tolol asu babi asu publik kntl anj gem samapah download gem samapah iniml anj moonton antem gua gak takut ama elo,1,negative
Bagus👍,bagus,5,positive
"woii anj, kalo ngasih tim ngotak lah tlol masa gw se tim sama penghuni asli sedangkan musuh ex immo 300+++",woii anj kalo ngasih tim ngotak tlol tim huni asli musuh immo,1,negative
Plisss kolaborasi dengan dmc 5 dong moonton. Kalo dah ada aku kasih bintang 5,plisss kolaborasi dmc moonton kalo dah kasih bintang,3,neutral
bagus,bagus,5,positive
Bos setidak nya pemain solo di pertemukan dgn tim bagus bukan tim beban yang hanya mau di gendong,bos tidak nya main solo temu dgn tim bagus tim beban gendong,5,positive
"Gamenya bagus tapi kenapa kok aku kalah truss?Aku kasih bintang lima nanti kalo aku menang terus,thx",gamenya bagus kalah trussaku kasih bintang kalo menang terusthx,3,neutral
Kalau ngasih tim yang bener lah montoon,ngasih tim bener montoon,1,negative
paling mantap 💪,mantap,5,positive
Biasanya dapet tim ga jelas sih jadi susah kalo main solo,dapet tim sih susah kalo main solo,4,positive
Dapt team kayk bot,dapt team kayk bot,1,negative
"Tiap login donlod ulang resource, bangke gua uninstal jugak",login donlod ulang resource bangke gua uninstal jugak,1,negative
Monton kenapa sekarang di HP android gk bisa main ml offline tolong bisa in lagi mode offline nya tolong yah,monton android main offline tolong mode offline nya tolong yah,3,neutral
Model baru,model,5,positive
saya sangat suka main game ini,suka main game,5,positive
Gamnya bagus tapi inget damay sama ff,gam bagus inget damay,5,positive
"Monton anj di beri tim yang tolol cape losestreak muluuuuuu ,,kalo bisa kasi tim yang seimbang lahhh montoonn",monton anj tim tolol cape losestreak muluuuuuu kalo kasi tim imbang lahhh montoonn,1,negative
game gjls,game gjls,1,negative
"Sistem mactmaking tolong diperbaiki lagi bikin kesel sendiri ketika dpet tim bloon, di tim musuh rata² jago ga adil klo masih sistemnya begini bikin rugi aja cape² pust malah turun lagi. Tolongdiperbaiki lagi developer",sistem mactmaking tolong baik bikin kesel dpet tim bloon tim musuh jago adil klo sistem bikin rugi aja cape pust turun tolongdiperbaiki developer,3,neutral
Ini game konsep gimana si kon. Kita dapet tim tolol kek moonton malah dapet musuh gg tolong di seimbangin lah!,game konsep gimana kon dapet tim tolol kek moonton dapet musuh tolong seimbangin,1,negative
Permainan yang tidak adil Kenapa saya selalu sering dapat tim yang afk Tolong moonton Pemain yang afk dibanet aja ditindak separah parahnya lah,main adil tim afk tolong moonton main afk dibanet aja tindak parah parah,1,negative
Mantappp josss,mantappp josss,5,positive
kernnn,kernnn,5,positive
Monntoon GX ad otak 30 kali dtroll dapet tim tolol trus emng bbi kau monton,monntoon otak kali dtroll dapet tim tolol trus emng bbi kau monton,1,negative
Game kontoll musuh jago bet ngentott coba lu main musuh jago tim lu anak ngentottt gk enk kan su asuu kontoll,game kontoll musuh jago bet ngentott coba main musuh jago tim anak ngentottt enk asuu kontoll,1,negative
Game Tolol dapat tim kayak bujang,game tolol tim kayak bujang,1,negative
Overall udah bagus cuman masih ada beberapa bug yang harus diperbaiki dan juga tolong Machtmaking nya diperbaiki soal nya dikasih tim nggak bisa main terus sedangkan musuh nya jago jago dan juga jaringan sering ngelag padahal jaringan udah bagus HP juga udah suport tapi tetep aja lah jadi tolong diperbaiki moonton 🙏🙏,overall udah bagus cuman bug baik tolong machtmaking nya baik nya kasih tim nggak main musuh nya jago jago jaring ngelag jaring udah bagus udah suport tetep aja tolong baik moonton,3,neutral
udah bagus tapi yang bikin ngeselin itu dark sistemnya kalo udah ketemu dark sistemnya pasti bakal pasrah,udah bagus bikin ngeselin dark sistem kalo udah ketemu dark sistem pasrah,4,positive
Bang monton perbaiki bug follback jadi gini batas mengikuti gw kan dah full jadi gw unfolow biar bisa follow Yang lain tapi malah ngk bisa benerin ya bang monton,bang monton baik bug follback gin batas ikut dah full unfolow biar follow ngk benerin bang monton,1,negative
Karena suka realod trs,suka realod trs,1,negative
"Gem babi ketemu teman yg gak sepadan hasil nya kalah mulu bisa gak sih? di kasih teman yg sepadan dengan musuh, ini gak ketemu teman ngetroll mulu kalau main solo 🥲",gem babi ketemu teman gak padan hasil nya kalah mulu gak sih kasih teman padan musuh gak ketemu teman ngetroll mulu main solo,1,negative
Seru cuy,seru cuy,4,positive
Game kampt bikin kesel doang+ dapat team kocak musuh gg sinyal lag game tttqqTTTT,game kampt bikin kesel doang team kocak musuh sinyal lag game tttqqtttt,2,negative
"Baguss.. tapi tolong di kurangi lag hp saya,, Trus sekalian luck spin shop nya tolong di tuker, masak skin odet, sun, ama jhonson.. kapan updete nya.? Udh lama lo sudah beberapa season !; tolong di perhatikan monton !!",baguss tolong kurang lag trus luck spin shop nya tolong tuker masak skin odet sun ama jhonson updete nya udh season tolong perhati monton,5,positive
Sangat menghibur dan mantap,hibur mantap,4,positive
Moonton Lemot merah gitu Report kok gak bisa itu,moonton lot merah gitu report gak,1,negative
Seringnya ga adil banget,adil banget,2,negative
Game yang seru buat begadang,game seru begadang,5,positive
Monton kenapa saya di kasi losetrek ton?,monton kasi losetrek ton,1,negative
Monton pls give me diamond 1000,monton pls give diamond,5,positive
The connecting is trash,the connecting trash,2,negative
Ketemu pertandingan puluhan mulu saya udh ribuan match tolong lah ketemu tim yang setara sama status kita,ketemu tanding puluh mulu udh ribu match tolong ketemu tim tara status,5,positive
"Mikir operator montoon kalo membagi timm ajing main 10 kali kalah 10 kali tolol mau,kalo mbagi yg seimbang dongg jangan berat sebelah",mikir operator montoon kalo bagi timm ajing main kali kalah kali tolol maukalo mbagi imbang dongg berat belah,1,negative
Burik,burik,1,negative
"Gasuka tim nya suka gaguna semua,tolong kasih tim yang seimbang,tapi aneh musuh jago semua,kaga akan laku pasti kalo tim nya gaguna,tolong banyak joki??!!",gasuka tim nya suka gaguna semuatolong kasih tim seimbangtapi aneh musuh jago semuakaga laku kalo tim nya gagunatolong joki,1,negative
"signal di atas 200 ms, di kasih lose streak, tim gabener, stres gw anjg",signal kasih lose streak tim gabener stres anjg,1,negative
Monton asu gw main bl muncul ML gara' lu jdi lose gua monton bgst,monton asu main muncul gara jdi lose gua monton bgst,1,negative
"Game bobrok, saya sbagai solo player sangat dirugikan karena selalu dapat tim beban! Pantas rating sangat buruk.",game bobrok sbagai solo player rugi tim beban rating buruk,1,negative
Moonton atau mimin plis nerf hero yin ultinya bukan di by one ama martis dan plis buff yi sun sin atau yss,moonton mimin plis nerf hero yin ultinya one ama martis plis buff sun sin yss,1,negative
Monton tolong kasih aku team yg gg jgn bott mulu musuh nya gg,monton tolong kasih team jgn bott mulu musuh nya,4,positive
"Game rusak ngelag parah ,,,,pas di lobby normal2 aja ,,,giliran main patah2 ping merah kuning padahal jaringan wifi bagus ,,,, hapus aja lah game nya udah rusak",game rusak ngelag parah pas lobby normal aja gilir main patah ping merah kuning jaring wifi bagus hapus aja game nya udah rusak,1,negative
Game nya udah bagus cuman kenapa setiap gw mau masuk itu pasti GK bisa gk jelas ba** wwwwwwwwwuuuuuuuuuuuuu,game nya udah bagus cuman masuk,5,positive
Game asu apa lah dark sistem mau niat menang di kasih team Gaje....ML anjenkkk,game asu dark sistem niat menang kasih team gajeml anjenkkk,1,negative
"Geme lucuuuuu, Menang kelai kalah 7 kli hahahahaah lawakkkk",geme lucuuuuu menang kelai kalah kli hahahahaah lawakkkk,1,negative
Suka,suka,5,positive
"Dear Mlbb, saya izin bertanya mengapa mobile legends saya BUG! Ketika saya login dan bermain, saat di dalam pertadigan saya mengalami crash dan mengeluarkan bunyi crash, apakah saya harus Uninstall dan Download lagi? Tolong segera diperbaiki, saya tidak mau kredit skor saya menurun drastis hanya karena afk trus menerus, terimakasih",dear mlbb izin mobile legends bug login main pertadigan alami crash keluar bunyi crash uninstall download tolong baik kredit skor turun drastis afk trus terus terimakasih,3,neutral
Apik wis,apik wis,5,positive
Gemanya jelek di epic kaya neraka banget hampir nangis gara gara ml ml emang bagus tapi menantang dan mau nangis,gema jelek epic kaya neraka banget nang gara gara emang bagus tantang nang,3,neutral
Alhamdulillah,alhamdulillah,5,positive
Bagus banget,bagus banget,5,positive
Najisss main game Lo moonton cueehh jangan ada yg main game ini gak berguna .ehh moonton najis gua main Game lo.jijik main game MLBB.benarbbenar najisss sama Lo moonton,najisss main game moonton cueehh main game gak guna ehh moonton najis gua main game lojijik main game mlbbbenarbbenar najisss moonton,1,negative
"woi ml kntl,lu pikir lah bgst tolong klo nyariin tim yang bener dikit,cape gw di troll mulu anj,tolong lah di perbaiki match nya,ga masalah klo gw kalah ama yg jago,yg gw pling ngeselin itu ketemu ama tim ga ngotak,tolong lah moonton kntl di perbaiki,cape gw gini trs,benerin matchmaking nya cape gw ketemu tim yang ga imbang saya sangat meminta tolong perbaiki match nya cariin tim yang sama rata ya kntl,kntl lu yg buat game ga punya otak,klo milihin tim yg bener napa monyet kntl,yang imbang lah",woi kntllu pikir bgst tolong klo nyariin tim bener dikitcape troll mulu anjtolong baik match nyaga klo kalah ama jagoyg pling ngeselin ketemu ama tim ngotaktolong moonton kntl perbaikicape gin trsbenerin matchmaking nya cape ketemu tim imbang tolong baik match nya cariin tim kntlkntl game otakklo milihin tim bener napa monyet kntlyang imbang,1,negative
Monton babi,monton babi,1,negative
Nice game so this game ini so sitt playernya ga ada yg seimbang sama tim gw kalas terus kadang ws dh main sampe ws puluhan dikasih player gajelas sih muntun apa coba,nice game this game sitt playernya imbang tim kalas kadang main sampe puluh kasih player gajelas sih muntun coba,1,negative
Moonton Cengoh,moonton cengoh,1,negative
Gem nya keren mantap,gem nya keren mantap,5,positive
"Sebenarnya gamenya bagus bgt pas belum di update, setelah di update seson30 Reng aku tiba²turunn ,jadi nyesel di update ,tapi kalo gak bisa main dan kalo aku mau liat ini,itu pasti tulisannya sedang mengunduh konten sebel banget tim gak seimbang lagi ,pokoknya yang di penti",gamenya bagus bgt pas update update seson reng tibaturunn nyesel update kalo gak main kalo liat iniitu tulis unduh konten sebel banget tim gak imbang pokok penti,2,negative
Iyain ad,iyain,5,positive
Game nya bagus,game nya bagus,5,positive
"MONTOON hari kehari semakin gak jelas dark syestem lol ngasih tim beban terus, di tambah mode offline di nonaktifkan, auto hapus apk pindah game sebelah, player mobile legend pun sudah berkurang akibat dark syestem gak jelas.",montoon hari gak dark syestem lol ngasih tim beban mode offline nonaktif auto hapus apk pindah game belah player mobile legend kurang akibat dark syestem gak,1,negative
Mager gw main ml bug rank nya bintang gw penuh kalah bintang ilang 2 tytyd,mager main bug rank nya bintang penuh kalah bintang ilang tytyd,1,negative
Game ndak jelas dark sistem,game ndak dark sistem,1,negative
Game toxic,game toxic,1,negative
Game ini sangat bagus .males ngetik gw,game bagus males ngetik,4,positive
Bug rank yang gak ngotak monton aneh,bug rank gak ngotak monton aneh,1,negative
Sy ska,ska,4,positive
Kenapa setelah update di hp saya tidak dapat login via moonton lagi padahal sebelum update bisa tapi setelah update tidak bisa log in via moonton tolong dong udh uninstal terus instal lagi tetep tidak bisa kalo belum diperbaiki juga saya gk bisa main ml lagi.,update login via moonton update update log via moonton tolong udh uninstal instal tetep kalo baik main,1,negative
"Tolong cepat di-update,saya tidak bisa main offline mlbb nya",tolong cepat diupdatesaya main offline mlbb nya,2,negative
Game ini sampah jaringan Nya ngeleg terus padahal pakai wipi pakai data,game sampah jaring nya ngeleg pakai wipi pakai data,1,negative
"game anjinggg,niat mau rileks in pikiran main game malah tambah stressss",game anjingggniat rileks pikir main game stressss,1,negative
Turunkan harga diamon,turun harga diamon,5,positive
Yang terbaik game ini,baik game,5,positive
Good game,good game,5,positive
Moonton tolong pilihkan tim saya nyah jangan yang bot trus,moonton tolong pilih tim nyah bot trus,5,positive
